id,full_name,html_url,size,language,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count
9279386,Haehnchen/idea-php-symfony2-plugin,https://github.com/Haehnchen/idea-php-symfony2-plugin,14879,Java,2013-04-07T16:25:16Z,2024-04-29T18:34:23Z,2024-04-29T18:34:19Z,910,137,400
198041727,OpenTracksApp/OpenTracks,https://github.com/OpenTracksApp/OpenTracks,93903,Java,2019-07-21T10:14:34Z,2024-04-29T21:52:54Z,2024-04-29T05:53:25Z,906,180,87
1711467,Impetus/kundera,https://github.com/Impetus/kundera,30689,Java,2011-05-06T13:57:57Z,2024-04-11T09:38:36Z,2020-02-11T05:50:27Z,902,234,175
3664810,spring-projects/spring-data-rest,https://github.com/spring-projects/spring-data-rest,12826,Java,2012-03-08T21:55:39Z,2024-04-28T06:17:15Z,2024-04-12T08:53:05Z,899,535,781
147747963,apple/servicetalk,https://github.com/apple/servicetalk,62977,Java,2018-09-07T00:14:48Z,2024-04-26T17:20:44Z,2024-04-26T17:20:39Z,890,171,76
1547663,archimatetool/archi,https://github.com/archimatetool/archi,163174,Java,2011-03-30T19:18:13Z,2024-04-29T05:57:04Z,2024-04-23T11:05:56Z,888,264,164
316752534,jreleaser/jreleaser,https://github.com/jreleaser/jreleaser,15360,Java,2020-11-28T14:33:15Z,2024-04-29T18:12:56Z,2024-04-29T18:12:53Z,885,99,77
7465720,selendroid/selendroid,https://github.com/selendroid/selendroid,15774,Java,2013-01-06T08:29:32Z,2024-04-22T14:37:44Z,2021-08-02T17:00:21Z,880,433,154
44565647,pwm-project/pwm,https://github.com/pwm-project/pwm,144570,Java,2015-10-19T21:38:14Z,2024-04-24T14:24:05Z,2023-12-23T20:38:24Z,877,246,160
23322482,OfficeDev/ews-java-api,https://github.com/OfficeDev/ews-java-api,12113,Java,2014-08-25T17:33:09Z,2024-04-16T00:46:58Z,2024-03-28T11:56:18Z,865,557,346
22305416,apache/ranger,https://github.com/apache/ranger,114407,Java,2014-07-27T07:00:08Z,2024-04-29T19:56:54Z,2024-04-25T22:27:48Z,859,914,169
43976244,amazon-ion/ion-java,https://github.com/amazon-ion/ion-java,8993,Java,2015-10-09T19:36:00Z,2024-04-29T22:31:23Z,2024-04-29T23:32:09Z,859,111,156
210579021,apache/hop,https://github.com/apache/hop,180093,Java,2019-09-24T10:48:12Z,2024-04-29T20:14:43Z,2024-04-29T20:14:38Z,858,324,700
269394176,google/tsunami-security-scanner-plugins,https://github.com/google/tsunami-security-scanner-plugins,11500,Java,2020-06-04T15:19:25Z,2024-04-29T16:23:57Z,2024-04-29T21:28:05Z,855,174,143
42369667,everit-org/json-schema,https://github.com/everit-org/json-schema,2555,Java,2015-09-12T19:14:35Z,2024-04-24T14:57:14Z,2024-04-07T11:37:46Z,850,284,75
14051004,IQSS/dataverse,https://github.com/IQSS/dataverse,143826,Java,2013-11-01T18:47:39Z,2024-04-25T18:00:40Z,2024-04-29T15:59:54Z,846,475,1198
44467072,collinsmith/riiablo,https://github.com/collinsmith/riiablo,28963,Java,2015-10-18T05:41:54Z,2024-04-29T15:12:33Z,2024-04-02T23:27:40Z,844,97,78
3743376,DSpace/DSpace,https://github.com/DSpace/DSpace,169575,Java,2012-03-16T21:44:52Z,2024-04-29T22:01:56Z,2024-04-29T22:09:37Z,840,1280,637
254450741,projectnessie/nessie,https://github.com/projectnessie/nessie,181534,Java,2020-04-09T18:39:03Z,2024-04-29T21:48:29Z,2024-04-30T00:09:10Z,835,115,113
12319410,apiman/apiman,https://github.com/apiman/apiman,64370,Java,2013-08-23T09:29:20Z,2024-04-23T20:56:41Z,2024-03-17T00:43:18Z,831,351,247
348082508,Fabricators-of-Create/Create,https://github.com/Fabricators-of-Create/Create,79349,Java,2021-03-15T18:34:15Z,2024-04-28T12:23:33Z,2024-04-20T13:48:35Z,824,184,112
20882897,OpenGamma/Strata,https://github.com/OpenGamma/Strata,43885,Java,2014-06-16T11:45:55Z,2024-04-28T02:24:47Z,2024-04-29T13:39:09Z,819,272,86
288550742,stargate/stargate,https://github.com/stargate/stargate,16246,Java,2020-08-18T19:51:59Z,2024-04-27T19:10:16Z,2024-04-16T23:01:53Z,804,156,68
777444,jolokia/jolokia,https://github.com/jolokia/jolokia,25728,Java,2010-07-15T20:08:44Z,2024-04-25T07:32:18Z,2024-04-25T07:32:14Z,803,217,111
28924109,yegor256/takes,https://github.com/yegor256/takes,32188,Java,2015-01-07T16:57:47Z,2024-04-22T03:40:22Z,2024-04-16T19:45:24Z,795,194,78
25979437,pippo-java/pippo,https://github.com/pippo-java/pippo,3896,Java,2014-10-30T16:23:30Z,2024-03-31T14:15:22Z,2023-03-22T18:46:33Z,784,129,64
207384523,tensorflow/java,https://github.com/tensorflow/java,20476,Java,2019-09-09T19:07:20Z,2024-04-29T08:10:00Z,2024-04-16T11:41:35Z,768,188,175
212382406,apache/ozone,https://github.com/apache/ozone,83621,Java,2019-10-02T15:56:19Z,2024-04-29T15:29:14Z,2024-04-29T18:41:18Z,762,471,80
135579677,odpi/egeria,https://github.com/odpi/egeria,527332,Java,2018-05-31T12:18:34Z,2024-04-25T16:10:35Z,2024-04-25T16:53:33Z,761,257,64
64976505,farmerbb/Taskbar,https://github.com/farmerbb/Taskbar,5185,Java,2016-08-05T00:41:01Z,2024-04-28T12:16:54Z,2023-11-23T02:26:51Z,753,126,137
62894057,bazelbuild/intellij,https://github.com/bazelbuild/intellij,163622,Java,2016-07-08T14:19:29Z,2024-04-25T03:23:36Z,2024-04-29T18:16:21Z,749,291,493
27947499,actframework/actframework,https://github.com/actframework/actframework,16399,Java,2014-12-13T03:05:03Z,2024-04-28T07:13:54Z,2023-04-13T17:19:42Z,746,125,191
1943040,jeffheaton/encog-java-core,https://github.com/jeffheaton/encog-java-core,32251,Java,2011-06-23T17:44:40Z,2024-04-27T00:45:21Z,2023-03-30T08:26:33Z,743,268,69
22542759,cdapio/cdap,https://github.com/cdapio/cdap,637933,Java,2014-08-02T09:00:10Z,2024-04-26T06:36:28Z,2024-04-29T18:40:42Z,735,339,108
82077268,spring-projects/spring-data-relational,https://github.com/spring-projects/spring-data-relational,10733,Java,2017-02-15T15:47:29Z,2024-04-29T09:35:49Z,2024-04-29T19:11:28Z,728,336,176
5168907,ignatov/intellij-erlang,https://github.com/ignatov/intellij-erlang,71365,Java,2012-07-24T17:41:30Z,2024-04-28T08:31:06Z,2024-04-16T22:39:45Z,726,118,246
24657977,mezz/JustEnoughItems,https://github.com/mezz/JustEnoughItems,8315,Java,2014-09-30T22:26:10Z,2024-04-24T04:23:00Z,2024-03-28T23:12:44Z,724,288,242
47184968,adobe/aem-core-wcm-components,https://github.com/adobe/aem-core-wcm-components,29277,Java,2015-12-01T11:25:24Z,2024-04-26T18:52:49Z,2024-04-29T20:18:31Z,711,731,370
28609126,support-project/knowledge,https://github.com/support-project/knowledge,19386,Java,2014-12-29T22:44:55Z,2024-04-21T08:38:29Z,2022-09-08T00:38:37Z,707,185,149
45006285,NASAWorldWind/WorldWindJava,https://github.com/NASAWorldWind/WorldWindJava,128461,Java,2015-10-27T00:18:02Z,2024-04-24T03:32:28Z,2024-04-15T23:14:57Z,705,320,149
60979397,spring-cloud/spring-cloud-contract,https://github.com/spring-cloud/spring-cloud-contract,135815,Java,2016-06-12T17:11:44Z,2024-04-17T08:35:14Z,2024-03-27T14:57:08Z,703,434,74
40213809,getodk/collect,https://github.com/getodk/collect,98350,Java,2015-08-04T23:21:33Z,2024-04-29T15:58:05Z,2024-04-29T15:58:00Z,698,1338,230
132733058,gluonhq/scenebuilder,https://github.com/gluonhq/scenebuilder,9356,Java,2018-05-09T09:22:59Z,2024-04-28T10:10:45Z,2024-04-16T05:32:46Z,693,217,210
27401779,spring-cloud/spring-cloud-commons,https://github.com/spring-cloud/spring-cloud-commons,15077,Java,2014-12-01T21:52:43Z,2024-04-27T09:21:15Z,2024-04-25T13:49:46Z,689,688,148
21765334,Blazebit/blaze-persistence,https://github.com/Blazebit/blaze-persistence,37634,Java,2014-07-12T11:08:47Z,2024-04-29T05:00:57Z,2024-04-19T13:21:16Z,684,81,309
2708082,chocoteam/choco-solver,https://github.com/chocoteam/choco-solver,86034,Java,2011-11-04T09:09:18Z,2024-04-29T13:26:03Z,2024-04-24T13:44:41Z,673,135,66
25169896,HubSpot/jinjava,https://github.com/HubSpot/jinjava,6374,Java,2014-10-13T17:39:22Z,2024-04-29T14:52:14Z,2024-04-22T15:27:09Z,666,168,104
5225735,la-team/light-admin,https://github.com/la-team/light-admin,23829,Java,2012-07-29T21:21:10Z,2024-04-16T00:43:31Z,2020-06-15T20:53:45Z,664,256,94
80644284,KyoriPowered/adventure,https://github.com/KyoriPowered/adventure,6611,Java,2017-02-01T17:21:28Z,2024-04-29T19:15:45Z,2024-04-29T19:15:42Z,657,99,106
177104472,sofastack/sofa-registry,https://github.com/sofastack/sofa-registry,9399,Java,2019-03-22T08:49:22Z,2024-04-20T12:43:23Z,2024-03-18T02:44:03Z,643,243,94
511297,hector-client/hector,https://github.com/hector-client/hector,36704,Java,2010-02-10T14:32:34Z,2024-03-31T14:11:41Z,2022-02-26T00:46:49Z,642,298,130
30419413,eclipse-leshan/leshan,https://github.com/eclipse-leshan/leshan,12081,Java,2015-02-06T15:44:24Z,2024-04-25T12:50:25Z,2024-04-26T08:50:53Z,632,401,88
18845068,google/closure-templates,https://github.com/google/closure-templates,75146,Java,2014-04-16T15:31:58Z,2024-04-29T20:43:17Z,2024-04-29T20:43:16Z,632,194,188
147802356,Consensys/teku,https://github.com/Consensys/teku,531763,Java,2018-09-07T09:30:05Z,2024-04-30T00:18:50Z,2024-04-30T00:18:47Z,630,244,136
12960439,CorfuDB/CorfuDB,https://github.com/CorfuDB/CorfuDB,529323,Java,2013-09-19T22:02:36Z,2024-04-25T00:35:28Z,2024-04-27T00:22:15Z,628,121,181
68379040,database-rider/database-rider,https://github.com/database-rider/database-rider,17730,Java,2016-09-16T12:47:36Z,2024-04-28T04:53:54Z,2024-04-29T08:48:51Z,620,126,67
3416578,igvteam/igv,https://github.com/igvteam/igv,446478,Java,2012-02-11T17:30:30Z,2024-04-18T06:23:14Z,2024-04-13T02:03:12Z,609,377,133
105563335,syndesisio/syndesis,https://github.com/syndesisio/syndesis,204965,Java,2017-10-02T17:26:55Z,2024-04-27T16:14:29Z,2024-01-13T05:58:59Z,589,204,100
11830269,strongbox/strongbox,https://github.com/strongbox/strongbox,20151,Java,2013-08-01T23:27:37Z,2024-04-22T16:58:28Z,2023-12-03T10:22:44Z,584,615,255
67999496,gentics/mesh,https://github.com/gentics/mesh,304508,Java,2016-09-12T10:28:41Z,2024-04-26T08:32:15Z,2024-04-29T09:49:14Z,567,117,120
4681328,airlift/airlift,https://github.com/airlift/airlift,29029,Java,2012-06-16T00:33:13Z,2024-04-26T17:59:34Z,2024-04-29T13:26:44Z,566,320,103
143344440,FoundationDB/fdb-record-layer,https://github.com/FoundationDB/fdb-record-layer,23810,Java,2018-08-02T20:59:44Z,2024-04-29T20:54:47Z,2024-04-29T20:54:42Z,564,99,373
99116944,m2049r/xmrwallet,https://github.com/m2049r/xmrwallet,78729,Java,2017-08-02T13:01:55Z,2024-04-28T22:24:39Z,2024-04-29T15:14:39Z,562,273,189
162610309,IntellectualSites/FastAsyncWorldEdit,https://github.com/IntellectualSites/FastAsyncWorldEdit,45623,Java,2018-12-20T17:22:31Z,2024-04-29T03:33:29Z,2024-04-29T03:33:26Z,562,200,83
276025804,openlookeng/hetu-core,https://github.com/openlookeng/hetu-core,66093,Java,2020-06-30T07:14:20Z,2024-04-22T03:36:57Z,2023-10-30T15:16:13Z,561,419,148
127004420,inception-project/inception,https://github.com/inception-project/inception,120708,Java,2018-03-27T15:04:00Z,2024-04-28T19:18:21Z,2024-04-29T20:20:56Z,561,147,271
1765693,cometd/cometd,https://github.com/cometd/cometd,27422,Java,2011-05-18T11:55:11Z,2024-04-25T15:27:36Z,2024-04-29T20:04:56Z,560,207,69
121236494,elastic/apm-agent-java,https://github.com/elastic/apm-agent-java,26042,Java,2018-02-12T11:05:32Z,2024-04-29T09:57:55Z,2024-04-29T17:17:34Z,559,311,173
34809191,vaadin/flow,https://github.com/vaadin/flow,197397,Java,2015-04-29T17:54:35Z,2024-04-29T12:57:16Z,2024-04-30T01:19:51Z,559,158,1167
120152712,AlphaWallet/alpha-wallet-android,https://github.com/AlphaWallet/alpha-wallet-android,65303,Java,2018-02-04T03:50:02Z,2024-04-29T00:39:12Z,2024-04-23T12:51:14Z,557,502,297
8271291,yegor256/rultor,https://github.com/yegor256/rultor,94527,Java,2013-02-18T15:39:50Z,2024-04-29T23:44:13Z,2024-04-29T23:44:47Z,554,156,120
150133859,google/graphicsfuzz,https://github.com/google/graphicsfuzz,10154,Java,2018-09-24T16:31:05Z,2024-04-06T05:27:06Z,2024-03-20T15:42:36Z,550,116,106
100995928,PlayPro/CoreProtect,https://github.com/PlayPro/CoreProtect,714,Java,2017-08-21T21:59:13Z,2024-04-25T20:05:52Z,2024-04-25T20:19:36Z,542,240,109
130603282,apache/streampipes,https://github.com/apache/streampipes,321963,Java,2018-04-22T20:06:55Z,2024-04-29T06:28:11Z,2024-04-30T00:59:53Z,542,168,179
116999027,NationalSecurityAgency/datawave,https://github.com/NationalSecurityAgency/datawave,95453,Java,2018-01-10T19:05:58Z,2024-04-29T18:11:41Z,2024-04-30T00:59:44Z,535,234,346
28364230,dubreuia/intellij-plugin-save-actions,https://github.com/dubreuia/intellij-plugin-save-actions,1561,Java,2014-12-22T23:03:55Z,2024-04-25T03:23:03Z,2023-08-15T08:59:49Z,530,102,72
197192301,Apicurio/apicurio-registry,https://github.com/Apicurio/apicurio-registry,41005,Java,2019-07-16T12:44:20Z,2024-04-29T13:31:15Z,2024-04-29T21:09:17Z,525,246,221
89221572,DataDog/dd-trace-java,https://github.com/DataDog/dd-trace-java,243237,Java,2017-04-24T09:24:40Z,2024-04-29T16:34:29Z,2024-04-29T21:56:51Z,523,263,249
84979119,firebase/firebase-admin-java,https://github.com/firebase/firebase-admin-java,2837,Java,2017-03-14T17:39:54Z,2024-04-29T19:48:11Z,2024-04-29T22:29:49Z,513,247,74
7177096,Railcraft/Railcraft,https://github.com/Railcraft/Railcraft,15819,Java,2012-12-15T07:42:00Z,2024-04-25T12:22:01Z,2023-09-20T04:01:42Z,504,192,163
20448696,locationtech/geowave,https://github.com/locationtech/geowave,982131,Java,2014-06-03T15:39:29Z,2024-04-14T06:01:30Z,2023-06-13T23:06:08Z,493,190,88
6403019,oVirt/ovirt-engine,https://github.com/oVirt/ovirt-engine,333321,Java,2012-10-26T11:48:34Z,2024-04-29T20:37:37Z,2024-04-26T16:24:31Z,480,258,120
174306645,apache/incubator-kie-kogito-runtimes,https://github.com/apache/incubator-kie-kogito-runtimes,293196,Java,2019-03-07T08:49:09Z,2024-04-27T10:22:48Z,2024-04-29T17:01:06Z,480,186,80
70856121,thelastpickle/cassandra-reaper,https://github.com/thelastpickle/cassandra-reaper,54954,Java,2016-10-13T23:25:17Z,2024-04-25T20:28:28Z,2024-04-18T11:38:16Z,472,208,192
193179639,BiscuitDevelopment/SkyblockAddons,https://github.com/BiscuitDevelopment/SkyblockAddons,18015,Java,2019-06-22T01:56:34Z,2024-04-29T10:16:03Z,2023-12-09T08:29:00Z,469,248,92
157569792,dekorateio/dekorate,https://github.com/dekorateio/dekorate,18564,Java,2018-11-14T15:30:03Z,2024-04-24T10:41:40Z,2024-04-14T14:42:28Z,465,99,77
3945055,Waffle/waffle,https://github.com/Waffle/waffle,185741,Java,2012-04-05T23:18:03Z,2024-04-29T05:29:57Z,2024-04-29T08:10:22Z,460,184,64
285281777,jmix-framework/jmix,https://github.com/jmix-framework/jmix,120052,Java,2020-08-05T12:29:27Z,2024-04-27T14:41:32Z,2024-04-28T14:05:56Z,459,110,615
250953582,Moulberry/NotEnoughUpdates,https://github.com/Moulberry/NotEnoughUpdates,319477,Java,2020-03-29T04:31:16Z,2024-04-28T03:45:44Z,2024-04-29T17:49:32Z,457,238,195
197611324,micronaut-projects/micronaut-data,https://github.com/micronaut-projects/micronaut-data,186043,Java,2019-07-18T15:18:18Z,2024-04-26T13:42:02Z,2024-04-29T14:38:07Z,457,193,188
2057742,Multibit-Legacy/multibit,https://github.com/Multibit-Legacy/multibit,148446,Java,2011-07-16T12:03:59Z,2024-04-29T21:30:49Z,2023-06-26T04:07:40Z,452,391,83
13325401,Adobe-Consulting-Services/acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,28078,Java,2013-10-04T13:50:05Z,2024-04-27T12:50:46Z,2024-04-26T18:21:31Z,446,593,256
15861701,apache/helix,https://github.com/apache/helix,42913,Java,2014-01-13T08:00:06Z,2024-04-25T22:47:08Z,2024-04-25T22:47:03Z,443,216,66
500806,citrusframework/citrus,https://github.com/citrusframework/citrus,86856,Java,2010-02-03T15:32:30Z,2024-04-27T17:01:44Z,2024-04-26T10:48:59Z,441,136,168
69562331,ls1intum/Artemis,https://github.com/ls1intum/Artemis,354743,Java,2016-09-29T11:46:05Z,2024-04-29T18:59:20Z,2024-04-30T00:12:49Z,437,276,540
21910770,arnaudroger/SimpleFlatMapper,https://github.com/arnaudroger/SimpleFlatMapper,10829,Java,2014-07-16T17:44:33Z,2024-04-20T17:43:16Z,2024-04-01T06:09:46Z,434,76,146
98690886,Innoxia/liliths-throne-public,https://github.com/Innoxia/liliths-throne-public,335989,Java,2017-07-28T21:51:29Z,2024-04-21T13:08:04Z,2024-04-28T10:15:59Z,432,422,671
72789844,jenkinsci/pipeline-aws-plugin,https://github.com/jenkinsci/pipeline-aws-plugin,1168,Java,2016-11-03T21:47:14Z,2024-04-06T03:21:09Z,2024-03-28T19:18:19Z,425,200,80
14567924,lumifyio/lumify,https://github.com/lumifyio/lumify,78123,Java,2013-11-20T20:18:21Z,2024-03-31T14:14:16Z,2017-07-11T15:33:44Z,420,242,265
460537559,spring-projects-experimental/spring-boot-migrator,https://github.com/spring-projects-experimental/spring-boot-migrator,91105,Java,2022-02-17T17:26:36Z,2024-04-29T06:51:38Z,2024-02-02T22:05:57Z,415,88,79
33250810,GwtMaterialDesign/gwt-material,https://github.com/GwtMaterialDesign/gwt-material,9385,Java,2015-04-01T14:02:10Z,2024-04-06T03:25:56Z,2024-04-17T02:20:34Z,407,124,108
33823684,Camelcade/Perl5-IDEA,https://github.com/Camelcade/Perl5-IDEA,98697,Java,2015-04-12T16:09:15Z,2024-04-13T11:36:58Z,2024-04-26T02:28:46Z,405,75,940
892805,alexruiz/fest-assert-2.x,https://github.com/alexruiz/fest-assert-2.x,11477,Java,2010-09-07T03:57:50Z,2024-03-31T14:11:48Z,2015-08-05T07:17:59Z,399,69,70
14829187,kite-sdk/kite,https://github.com/kite-sdk/kite,48700,Java,2013-11-30T22:06:02Z,2024-04-02T17:41:33Z,2022-11-01T22:28:52Z,390,264,66
22923251,sinkillerj/ProjectE,https://github.com/sinkillerj/ProjectE,12713,Java,2014-08-13T16:46:11Z,2024-04-27T08:10:07Z,2024-03-21T15:22:59Z,390,204,262
257984305,GoogleCloudPlatform/spring-cloud-gcp,https://github.com/GoogleCloudPlatform/spring-cloud-gcp,36468,Java,2020-04-22T18:19:22Z,2024-04-25T18:01:45Z,2024-04-29T04:52:27Z,382,288,177
8025185,ios-driver/ios-driver,https://github.com/ios-driver/ios-driver,69686,Java,2013-02-05T08:22:00Z,2024-04-09T11:00:34Z,2016-04-21T03:22:07Z,382,158,122
365244061,elastic/elasticsearch-java,https://github.com/elastic/elasticsearch-java,28857,Java,2021-05-07T13:34:18Z,2024-04-29T09:26:34Z,2024-04-29T18:46:55Z,378,212,130
77066767,eclipse/repairnator,https://github.com/eclipse/repairnator,61512,Java,2016-12-21T16:12:54Z,2024-04-22T21:13:15Z,2023-12-12T20:27:57Z,377,85,138
3657930,apache/jackrabbit-oak,https://github.com/apache/jackrabbit-oak,79427,Java,2012-03-08T08:00:14Z,2024-04-29T12:13:44Z,2024-04-29T14:51:34Z,376,383,66
115198687,opencast/opencast,https://github.com/opencast/opencast,268142,Java,2017-12-23T13:54:35Z,2024-04-24T21:17:39Z,2024-04-29T22:52:44Z,373,226,254
33791453,SpongePowered/Sponge,https://github.com/SpongePowered/Sponge,61796,Java,2015-04-11T20:38:48Z,2024-04-28T14:16:17Z,2024-04-29T21:55:25Z,371,212,254
41505521,WPIRoboticsProjects/GRIP,https://github.com/WPIRoboticsProjects/GRIP,71152,Java,2015-08-27T18:59:07Z,2024-04-15T09:21:05Z,2021-07-30T16:44:03Z,370,109,154
77035252,wso2/product-ei,https://github.com/wso2/product-ei,102765,Java,2016-12-21T09:00:01Z,2024-04-19T21:45:29Z,2023-12-01T06:14:42Z,364,274,1028
193088046,vividus-framework/vividus,https://github.com/vividus-framework/vividus,78473,Java,2019-06-21T11:40:01Z,2024-04-29T15:30:14Z,2024-04-29T16:12:36Z,357,80,133
941687,subgraph/Vega,https://github.com/subgraph/Vega,37571,Java,2010-09-27T04:17:48Z,2024-04-24T17:24:29Z,2021-02-23T18:46:32Z,348,93,178
61968968,simlu/voxelshop,https://github.com/simlu/voxelshop,118680,Java,2016-06-26T01:39:59Z,2024-04-19T16:40:14Z,2022-11-12T10:12:51Z,348,65,158
47563072,refinedmods/refinedstorage,https://github.com/refinedmods/refinedstorage,31938,Java,2015-12-07T16:05:16Z,2024-04-02T23:20:45Z,2024-04-05T14:53:37Z,346,175,99
49670957,eclipse-rdf4j/rdf4j,https://github.com/eclipse-rdf4j/rdf4j,581666,Java,2016-01-14T19:47:32Z,2024-04-03T12:56:00Z,2024-04-29T15:16:03Z,344,160,302
11637399,asciidoctor/asciidoctor-intellij-plugin,https://github.com/asciidoctor/asciidoctor-intellij-plugin,87375,Java,2013-07-24T14:54:35Z,2024-04-26T14:16:07Z,2024-04-26T23:13:35Z,341,143,127
80822758,allure-framework/allure-java,https://github.com/allure-framework/allure-java,2709,Java,2017-02-03T11:19:50Z,2024-04-26T01:06:06Z,2024-04-22T13:23:33Z,333,215,94
2433623,cloudfoundry/cf-java-client,https://github.com/cloudfoundry/cf-java-client,80637,Java,2011-09-21T23:22:33Z,2024-03-31T14:12:18Z,2024-04-08T08:38:22Z,325,313,75
